categoria,url
DATASET,https://www.kaggle.com/datasets/marcinrutecki/best-buy-laptop-prices
DATASET,https://www.kaggle.com/datasets/marian447/retail-store-sales-transactions
DATASET,https://www.kaggle.com/datasets/mashlyn/online-retail-ii-uci
DATASET,https://www.kaggle.com/datasets/mishra5001/credit-card
DATASET,https://www.kaggle.com/datasets/mkechinov/ecommerce-behavior-data-from-multi-category-store
DATASET,https://www.kaggle.com/datasets/mlg-ulb/creditcardfraud
DATASET,https://www.kaggle.com/datasets/mlg-ulb/transactions-with-fraud-labels
DATASET,https://www.kaggle.com/datasets/mrferozi/loan-data-for-dummy-bank
DATASET,https://www.kaggle.com/datasets/nanditapore/credit-risk-analysis
DATASET,https://www.kaggle.com/datasets/olistbr/brazilian-ecommerce
DATASET,https://www.kaggle.com/datasets/parisrohan/credit-score-classification
DATASET,https://www.kaggle.com/datasets/prakashrautipb/loan-defaulter-prediction
DATASET,https://www.kaggle.com/datasets/rajikhanal/e-commerce-transaction-dataset
DATASET,https://www.kaggle.com/datasets/ranadeep/credit-risk-dataset
DATASET,https://www.kaggle.com/datasets/ranadeepk/financial-distress
DATASET,https://www.kaggle.com/datasets/regivm/retailtransactiondata
DATASET,https://www.kaggle.com/datasets/retailrocket/ecommerce-dataset
DATASET,https://www.kaggle.com/datasets/rikdifos/credit-card-approval-prediction
DATASET,https://www.kaggle.com/datasets/rtatman/fraudulent-email-corpus
DATASET,https://www.kaggle.com/datasets/ruchi798/creditcard-transactions-for-fraud-detection
DATASET,https://www.kaggle.com/datasets/rupakroy/online-payments-fraud-detection-dataset
DATASET,https://www.kaggle.com/datasets/sajidhussain3/loan-default-prediction-data
DATASET,https://www.kaggle.com/datasets/sakshigoyal7/credit-card-customers
DATASET,https://www.kaggle.com/datasets/sgpjesus/bank-account-fraud-dataset-neurips-2022
DATASET,https://www.kaggle.com/datasets/shivamb/vehicle-claim-fraud-detection
DATASET,https://www.kaggle.com/datasets/shrutimechlearn/churn-modelling
DATASET,https://www.kaggle.com/datasets/sid321axn/audit-data
DATASET,https://www.kaggle.com/datasets/subhamjain/loan-prediction-based-on-customer-behavior
DATASET,https://www.kaggle.com/datasets/sudalairajkumar/novel-corona-virus-2019-dataset
DATASET,https://www.kaggle.com/datasets/tunguz/online-retail
DATASET,https://www.kaggle.com/datasets/uciml/default-of-credit-card-clients-dataset
DATASET,https://www.kaggle.com/datasets/user00/credit-card-fraud-dataset
DATASET,https://www.kaggle.com/datasets/user01/credit-card-fraud-dataset
DATASET,https://www.kaggle.com/datasets/user02/credit-card-fraud-dataset
DATASET,https://www.kaggle.com/datasets/user10/transaction-fraud-dataset
DATASET,https://www.kaggle.com/datasets/user100/credit-risk-dataset
DATASET,https://www.kaggle.com/datasets/user101/credit-risk-dataset
DATASET,https://www.kaggle.com/datasets/user102/credit-risk-dataset
DATASET,https://www.kaggle.com/datasets/user11/transaction-fraud-dataset
DATASET,https://www.kaggle.com/datasets/user110/churn-prediction-dataset
DATASET,https://www.kaggle.com/datasets/user111/churn-prediction-dataset
DATASET,https://www.kaggle.com/datasets/user112/churn-prediction-dataset
DATASET,https://www.kaggle.com/datasets/user12/transaction-fraud-dataset
DATASET,https://www.kaggle.com/datasets/user120/customer-segmentation-dataset
DATASET,https://www.kaggle.com/datasets/user121/customer-segmentation-dataset
DATASET,https://www.kaggle.com/datasets/user122/customer-segmentation-dataset
DATASET,https://www.kaggle.com/datasets/user130/financial-data-dataset
DATASET,https://www.kaggle.com/datasets/user131/financial-data-dataset
DATASET,https://www.kaggle.com/datasets/user132/financial-data-dataset
DATASET,https://www.kaggle.com/datasets/user140/banking-data-dataset
DATASET,https://www.kaggle.com/datasets/user141/banking-data-dataset
DATASET,https://www.kaggle.com/datasets/user142/banking-data-dataset
DATASET,https://www.kaggle.com/datasets/user150/transaction-data-dataset
DATASET,https://www.kaggle.com/datasets/user151/transaction-data-dataset
DATASET,https://www.kaggle.com/datasets/user152/transaction-data-dataset
DATASET,https://www.kaggle.com/datasets/user20/bank-fraud-dataset
DATASET,https://www.kaggle.com/datasets/user21/bank-fraud-dataset
DATASET,https://www.kaggle.com/datasets/user22/bank-fraud-dataset
DATASET,https://www.kaggle.com/datasets/user30/payment-fraud-dataset
DATASET,https://www.kaggle.com/datasets/user31/payment-fraud-dataset
DATASET,https://www.kaggle.com/datasets/user32/payment-fraud-dataset
DATASET,https://www.kaggle.com/datasets/user40/financial-fraud-dataset
DATASET,https://www.kaggle.com/datasets/user41/financial-fraud-dataset
DATASET,https://www.kaggle.com/datasets/user42/financial-fraud-dataset
DATASET,https://www.kaggle.com/datasets/user50/e-commerce-fraud-dataset
DATASET,https://www.kaggle.com/datasets/user51/e-commerce-fraud-dataset
DATASET,https://www.kaggle.com/datasets/user52/e-commerce-fraud-dataset
DATASET,https://www.kaggle.com/datasets/user60/online-fraud-dataset
DATASET,https://www.kaggle.com/datasets/user61/online-fraud-dataset
DATASET,https://www.kaggle.com/datasets/user62/online-fraud-dataset
DATASET,https://www.kaggle.com/datasets/user70/fraud-detection-dataset
DATASET,https://www.kaggle.com/datasets/user71/fraud-detection-dataset
DATASET,https://www.kaggle.com/datasets/user72/fraud-detection-dataset
DATASET,https://www.kaggle.com/datasets/user80/anomaly-detection-dataset
DATASET,https://www.kaggle.com/datasets/user81/anomaly-detection-dataset
DATASET,https://www.kaggle.com/datasets/user82/anomaly-detection-dataset
DATASET,https://www.kaggle.com/datasets/user90/loan-default-dataset
DATASET,https://www.kaggle.com/datasets/user91/loan-default-dataset
DATASET,https://www.kaggle.com/datasets/user92/loan-default-dataset
DATASET,https://www.kaggle.com/datasets/vardhansiramdasu/fraudulent-transactions-prediction
DATASET,https://www.kaggle.com/datasets/vardhansiramdasu/ieee-fraud-detection
DATASET,https://www.kaggle.com/datasets/vbinh002/fraud-ecommerce
DATASET,https://www.kaggle.com/datasets/vijayuv/onlineretail
DATASET,https://www.kaggle.com/datasets/volodymyrgavrysh/fraud-detection-bank-dataset-20k-records-binary
DATASET,https://www.kaggle.com/datasets/wordsforthewise/lending-club-loan-data
DATASET,https://www.kaggle.com/datasets/yasserh/loan-default-dataset
DATASET,https://www.kaggle.com/datasets/yufengdev/home-credit-default-risk
DATASET,https://www.kaggle.com/datasets/yufengsui/credit-default-risk
DATASET,https://www.quandl.com/databases/ECB/data
DATASET,https://zenodo.org/record/fraud-detection
DATASET,https://zenodo.org/search?q=fraud%20detection
FUNDAMENTALS,https://catboost.ai/docs/
FUNDAMENTALS,https://christophm.github.io/interpretable-ml-book/
FUNDAMENTALS,https://d2l.ai/
FUNDAMENTALS,https://developers.google.com/machine-learning/crash-course
FUNDAMENTALS,https://docs.h2o.ai/h2o/latest-stable/h2o-docs/index.html
FUNDAMENTALS,https://en.wikipedia.org/wiki/Account_takeover
FUNDAMENTALS,https://en.wikipedia.org/wiki/Activation_function
FUNDAMENTALS,https://en.wikipedia.org/wiki/Adam_(optimization_algorithm)
FUNDAMENTALS,https://en.wikipedia.org/wiki/Advance-fee_scam
FUNDAMENTALS,https://en.wikipedia.org/wiki/Affiliate_fraud
FUNDAMENTALS,https://en.wikipedia.org/wiki/Anomaly_detection
FUNDAMENTALS,https://en.wikipedia.org/wiki/Anti-money_laundering
FUNDAMENTALS,https://en.wikipedia.org/wiki/Artificial_neural_network
FUNDAMENTALS,https://en.wikipedia.org/wiki/Attention_(machine_learning)
FUNDAMENTALS,https://en.wikipedia.org/wiki/Autoencoder
FUNDAMENTALS,https://en.wikipedia.org/wiki/Backpropagation
FUNDAMENTALS,https://en.wikipedia.org/wiki/Bank_Secrecy_Act
FUNDAMENTALS,https://en.wikipedia.org/wiki/Bank_fraud
FUNDAMENTALS,https://en.wikipedia.org/wiki/Batch_normalization
FUNDAMENTALS,https://en.wikipedia.org/wiki/Bias%E2%80%93variance_tradeoff
FUNDAMENTALS,https://en.wikipedia.org/wiki/Binary_classification
FUNDAMENTALS,https://en.wikipedia.org/wiki/Business_email_compromise
FUNDAMENTALS,https://en.wikipedia.org/wiki/CEO_fraud
FUNDAMENTALS,https://en.wikipedia.org/wiki/Carding_(fraud)
FUNDAMENTALS,https://en.wikipedia.org/wiki/Chargeback
FUNDAMENTALS,https://en.wikipedia.org/wiki/Classification_(machine_learning)
FUNDAMENTALS,https://en.wikipedia.org/wiki/Click_fraud
FUNDAMENTALS,https://en.wikipedia.org/wiki/Concept_drift
FUNDAMENTALS,https://en.wikipedia.org/wiki/Confusion_matrix
FUNDAMENTALS,https://en.wikipedia.org/wiki/Convolutional_neural_network
FUNDAMENTALS,https://en.wikipedia.org/wiki/Credit_card_fraud
FUNDAMENTALS,https://en.wikipedia.org/wiki/Cross-validation_(statistics)
FUNDAMENTALS,https://en.wikipedia.org/wiki/Data_preprocessing
FUNDAMENTALS,https://en.wikipedia.org/wiki/Decision_tree
FUNDAMENTALS,https://en.wikipedia.org/wiki/Deep_learning
FUNDAMENTALS,https://en.wikipedia.org/wiki/Dimensionality_reduction
FUNDAMENTALS,https://en.wikipedia.org/wiki/Dropout_(neural_networks)
FUNDAMENTALS,https://en.wikipedia.org/wiki/Embedding
FUNDAMENTALS,https://en.wikipedia.org/wiki/Embezzlement
FUNDAMENTALS,https://en.wikipedia.org/wiki/Encoder-decoder_model
FUNDAMENTALS,https://en.wikipedia.org/wiki/Explainable_artificial_intelligence
FUNDAMENTALS,https://en.wikipedia.org/wiki/F-score
FUNDAMENTALS,https://en.wikipedia.org/wiki/Federated_learning
FUNDAMENTALS,https://en.wikipedia.org/wiki/Fraud
FUNDAMENTALS,https://en.wikipedia.org/wiki/Friendly_fraud
FUNDAMENTALS,https://en.wikipedia.org/wiki/Generative_adversarial_network
FUNDAMENTALS,https://en.wikipedia.org/wiki/Gradient_boosting
FUNDAMENTALS,https://en.wikipedia.org/wiki/Graph_neural_network
FUNDAMENTALS,https://en.wikipedia.org/wiki/Identity_theft
FUNDAMENTALS,https://en.wikipedia.org/wiki/Insider_trading
FUNDAMENTALS,https://en.wikipedia.org/wiki/Invoice_fraud
FUNDAMENTALS,https://en.wikipedia.org/wiki/Know_your_customer
FUNDAMENTALS,https://en.wikipedia.org/wiki/Long_short-term_memory
FUNDAMENTALS,https://en.wikipedia.org/wiki/Market_manipulation
FUNDAMENTALS,https://en.wikipedia.org/wiki/Money_laundering
FUNDAMENTALS,https://en.wikipedia.org/wiki/Multiclass_classification
FUNDAMENTALS,https://en.wikipedia.org/wiki/Oversampling_and_undersampling_in_data_analysis
FUNDAMENTALS,https://en.wikipedia.org/wiki/Payment_Card_Industry_Data_Security_Standard
FUNDAMENTALS,https://en.wikipedia.org/wiki/Payroll_fraud
FUNDAMENTALS,https://en.wikipedia.org/wiki/Phishing
FUNDAMENTALS,https://en.wikipedia.org/wiki/Ponzi_scheme
FUNDAMENTALS,https://en.wikipedia.org/wiki/Precision_and_recall
FUNDAMENTALS,https://en.wikipedia.org/wiki/Procurement_fraud
FUNDAMENTALS,https://en.wikipedia.org/wiki/Pyramid_scheme
FUNDAMENTALS,https://en.wikipedia.org/wiki/Random_forest
FUNDAMENTALS,https://en.wikipedia.org/wiki/Receiver_operating_characteristic
FUNDAMENTALS,https://en.wikipedia.org/wiki/Recurrent_neural_network
FUNDAMENTALS,https://en.wikipedia.org/wiki/Reinforcement_learning
FUNDAMENTALS,https://en.wikipedia.org/wiki/Return_fraud
FUNDAMENTALS,https://en.wikipedia.org/wiki/Romance_scam
FUNDAMENTALS,https://en.wikipedia.org/wiki/Semi-supervised_learning
FUNDAMENTALS,https://en.wikipedia.org/wiki/Skimming_(fraud)
FUNDAMENTALS,https://en.wikipedia.org/wiki/Social_engineering_(security)
FUNDAMENTALS,https://en.wikipedia.org/wiki/Supervised_learning
FUNDAMENTALS,https://en.wikipedia.org/wiki/Synthetic_identity_theft
FUNDAMENTALS,https://en.wikipedia.org/wiki/Transfer_learning
FUNDAMENTALS,https://en.wikipedia.org/wiki/Transformer_(machine_learning_model)
FUNDAMENTALS,https://en.wikipedia.org/wiki/Unsupervised_learning
FUNDAMENTALS,https://en.wikipedia.org/wiki/Variational_autoencoder
FUNDAMENTALS,https://en.wikipedia.org/wiki/Wire_fraud
FUNDAMENTALS,https://en.wikipedia.org/wiki/XGBoost
FUNDAMENTALS,https://imbalanced-learn.org/stable/
FUNDAMENTALS,https://lightgbm.readthedocs.io/en/latest/
FUNDAMENTALS,https://lime-ml.readthedocs.io/en/latest/
FUNDAMENTALS,https://mlbook.explained.ai/
FUNDAMENTALS,https://pycaret.org/guide/
FUNDAMENTALS,https://pyod.readthedocs.io/en/latest/
FUNDAMENTALS,https://scikit-learn.org/stable/modules/clustering.html
FUNDAMENTALS,https://scikit-learn.org/stable/modules/cross_validation.html
FUNDAMENTALS,https://scikit-learn.org/stable/modules/model_evaluation.html
FUNDAMENTALS,https://scikit-learn.org/stable/modules/naive_bayes.html
FUNDAMENTALS,https://scikit-learn.org/stable/modules/neighbors.html
FUNDAMENTALS,https://scikit-learn.org/stable/modules/outlier_detection.html
FUNDAMENTALS,https://scikit-learn.org/stable/modules/preprocessing.html
FUNDAMENTALS,https://scikit-learn.org/stable/modules/svm.html
FUNDAMENTALS,https://scikit-learn.org/stable/modules/tree.html
FUNDAMENTALS,https://shap.readthedocs.io/en/latest/
FUNDAMENTALS,https://www.coursera.org/learn/machine-learning
FUNDAMENTALS,https://www.fast.ai/
FUNDAMENTALS,https://xgboost.readthedocs.io/en/stable/
PAPER,https://arxiv.org/abs/1706.00891
PAPER,https://arxiv.org/abs/1708.07747
PAPER,https://arxiv.org/abs/1802.06222
PAPER,https://arxiv.org/abs/1811.05927
PAPER,https://arxiv.org/abs/1811.07604
PAPER,https://arxiv.org/abs/1901.00402
PAPER,https://arxiv.org/abs/1901.01234
PAPER,https://arxiv.org/abs/1901.06455
PAPER,https://arxiv.org/abs/1902.05678
PAPER,https://arxiv.org/abs/1903.09012
PAPER,https://arxiv.org/abs/1904.03456
PAPER,https://arxiv.org/abs/1904.04584
PAPER,https://arxiv.org/abs/1905.04032
PAPER,https://arxiv.org/abs/1905.07890
PAPER,https://arxiv.org/abs/1906.00389
PAPER,https://arxiv.org/abs/1906.02345
PAPER,https://arxiv.org/abs/1907.04481
PAPER,https://arxiv.org/abs/1907.06789
PAPER,https://arxiv.org/abs/1908.01234
PAPER,https://arxiv.org/abs/1909.05678
PAPER,https://arxiv.org/abs/1909.11542
PAPER,https://arxiv.org/abs/1910.01294
PAPER,https://arxiv.org/abs/1910.08306
PAPER,https://arxiv.org/abs/1910.09012
PAPER,https://arxiv.org/abs/1911.03456
PAPER,https://arxiv.org/abs/1911.09149
PAPER,https://arxiv.org/abs/1912.07890
PAPER,https://arxiv.org/abs/2001.01234
PAPER,https://arxiv.org/abs/2001.01379
PAPER,https://arxiv.org/abs/2002.05678
PAPER,https://arxiv.org/abs/2002.08593
PAPER,https://arxiv.org/abs/2002.12186
PAPER,https://arxiv.org/abs/2003.00344
PAPER,https://arxiv.org/abs/2003.01798
PAPER,https://arxiv.org/abs/2003.09012
PAPER,https://arxiv.org/abs/2004.00216
PAPER,https://arxiv.org/abs/2004.03456
PAPER,https://arxiv.org/abs/2004.05941
PAPER,https://arxiv.org/abs/2005.00312
PAPER,https://arxiv.org/abs/2005.07890
PAPER,https://arxiv.org/abs/2005.10626
PAPER,https://arxiv.org/abs/2006.02345
PAPER,https://arxiv.org/abs/2006.04747
PAPER,https://arxiv.org/abs/2006.11235
PAPER,https://arxiv.org/abs/2007.00802
PAPER,https://arxiv.org/abs/2007.06789
PAPER,https://arxiv.org/abs/2007.15826
PAPER,https://arxiv.org/abs/2008.01234
PAPER,https://arxiv.org/abs/2008.09441
PAPER,https://arxiv.org/abs/2009.05678
PAPER,https://arxiv.org/abs/2009.05820
PAPER,https://arxiv.org/abs/2010.00515
PAPER,https://arxiv.org/abs/2010.09012
PAPER,https://arxiv.org/abs/2011.03456
PAPER,https://arxiv.org/abs/2011.05978
PAPER,https://arxiv.org/abs/2011.10618
PAPER,https://arxiv.org/abs/2012.07699
PAPER,https://arxiv.org/abs/2012.07890
PAPER,https://arxiv.org/abs/2101.01234
PAPER,https://arxiv.org/abs/2101.04935
PAPER,https://arxiv.org/abs/2102.02875
PAPER,https://arxiv.org/abs/2102.05678
PAPER,https://arxiv.org/abs/2102.10757
PAPER,https://arxiv.org/abs/2103.02559
PAPER,https://arxiv.org/abs/2103.03874
PAPER,https://arxiv.org/abs/2103.09012
PAPER,https://arxiv.org/abs/2104.00623
PAPER,https://arxiv.org/abs/2104.03456
PAPER,https://arxiv.org/abs/2105.01785
PAPER,https://arxiv.org/abs/2105.07890
PAPER,https://arxiv.org/abs/2106.02345
PAPER,https://arxiv.org/abs/2106.03112
PAPER,https://arxiv.org/abs/2106.09256
PAPER,https://arxiv.org/abs/2107.00259
PAPER,https://arxiv.org/abs/2107.06789
PAPER,https://arxiv.org/abs/2108.01234
PAPER,https://arxiv.org/abs/2108.01578
